"","MSOA11CD","LSOA11CD","OA11CD","LSOA11NM","MSOA11NM","LAD11CD","LAD11NM","LAD11NMW","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUK.msoa","Country of Birth: All categories: Country of birth.msoa","nonUKZoneProp.lsoa","nonUKZoneProp.msoa"
"504","E02001597","E01007757","E00039310","Rotherham 020A","Rotherham 020","E08000018","Rotherham","",3,1.10294117647059,272,42,1669,242,9528,2.51647693229479,2.53988245172124
"505","E02001597","E01007757","E00039325","Rotherham 020A","Rotherham 020","E08000018","Rotherham","",13,4.72727272727273,275,42,1669,242,9528,2.51647693229479,2.53988245172124
"506","E02001597","E01007764","E00039301","Rotherham 020F","Rotherham 020","E08000018","Rotherham","",4,2.38095238095238,168,42,1705,242,9528,2.4633431085044,2.53988245172124
"507","E02001597","E01007757","E00039330","Rotherham 020A","Rotherham 020","E08000018","Rotherham","",3,0.946372239747634,317,42,1669,242,9528,2.51647693229479,2.53988245172124
"508","E02001597","E01007760","E00039293","Rotherham 020D","Rotherham 020","E08000018","Rotherham","",12,4.21052631578947,285,58,1784,242,9528,3.25112107623318,2.53988245172124
"509","E02001597","E01007757","E00039314","Rotherham 020A","Rotherham 020","E08000018","Rotherham","",8,3.36134453781513,238,42,1669,242,9528,2.51647693229479,2.53988245172124
"510","E02001597","E01007757","E00039316","Rotherham 020A","Rotherham 020","E08000018","Rotherham","",8,2.52365930599369,317,42,1669,242,9528,2.51647693229479,2.53988245172124
"511","E02001597","E01007758","E00039311","Rotherham 020B","Rotherham 020","E08000018","Rotherham","",11,5.3921568627451,204,36,1336,242,9528,2.69461077844311,2.53988245172124
"512","E02001597","E01007759","E00039329","Rotherham 020C","Rotherham 020","E08000018","Rotherham","",5,1.55763239875389,321,15,1473,242,9528,1.0183299389002,2.53988245172124
"513","E02001597","E01007757","E00039302","Rotherham 020A","Rotherham 020","E08000018","Rotherham","",7,2.8,250,42,1669,242,9528,2.51647693229479,2.53988245172124
"514","E02001597","E01007759","E00039332","Rotherham 020C","Rotherham 020","E08000018","Rotherham","",3,1.25,240,15,1473,242,9528,1.0183299389002,2.53988245172124
"515","E02001597","E01007759","E00039318","Rotherham 020C","Rotherham 020","E08000018","Rotherham","",1,0.53475935828877,187,15,1473,242,9528,1.0183299389002,2.53988245172124
"516","E02001597","E01007759","E00039313","Rotherham 020C","Rotherham 020","E08000018","Rotherham","",0,0,226,15,1473,242,9528,1.0183299389002,2.53988245172124
"517","E02001597","E01007759","E00039331","Rotherham 020C","Rotherham 020","E08000018","Rotherham","",3,1.1070110701107,271,15,1473,242,9528,1.0183299389002,2.53988245172124
"518","E02001598","E01007708","E00039043","Rotherham 021A","Rotherham 021","E08000018","Rotherham","",20,5.64971751412429,354,87,1672,419,9629,5.20334928229665,4.3514383632776
"519","E02001598","E01007708","E00039041","Rotherham 021A","Rotherham 021","E08000018","Rotherham","",19,5.79268292682927,328,87,1672,419,9629,5.20334928229665,4.3514383632776
"520","E02001598","E01007724","E00039123","Rotherham 021E","Rotherham 021","E08000018","Rotherham","",4,1.42857142857143,280,33,1372,419,9629,2.40524781341108,4.3514383632776
"521","E02001598","E01007724","E00039126","Rotherham 021E","Rotherham 021","E08000018","Rotherham","",13,4.40677966101695,295,33,1372,419,9629,2.40524781341108,4.3514383632776
"522","E02001598","E01007708","E00039059","Rotherham 021A","Rotherham 021","E08000018","Rotherham","",6,4.65116279069767,129,87,1672,419,9629,5.20334928229665,4.3514383632776
"523","E02001598","E01007724","E00039127","Rotherham 021E","Rotherham 021","E08000018","Rotherham","",5,1.88679245283019,265,33,1372,419,9629,2.40524781341108,4.3514383632776
"524","E02001598","E01007708","E00039042","Rotherham 021A","Rotherham 021","E08000018","Rotherham","",3,1.58730158730159,189,87,1672,419,9629,5.20334928229665,4.3514383632776
"525","E02001598","E01007708","E00039054","Rotherham 021A","Rotherham 021","E08000018","Rotherham","",14,4.63576158940397,302,87,1672,419,9629,5.20334928229665,4.3514383632776
"526","E02001598","E01007711","E00039057","Rotherham 021D","Rotherham 021","E08000018","Rotherham","",13,4.31893687707641,301,111,1799,419,9629,6.17009449694275,4.3514383632776
"527","E02001598","E01007711","E00039058","Rotherham 021D","Rotherham 021","E08000018","Rotherham","",18,5.42168674698795,332,111,1799,419,9629,6.17009449694275,4.3514383632776
"528","E02001598","E01007709","E00039052","Rotherham 021B","Rotherham 021","E08000018","Rotherham","",4,1.32013201320132,303,43,1456,419,9629,2.9532967032967,4.3514383632776
"529","E02001598","E01007710","E00039046","Rotherham 021C","Rotherham 021","E08000018","Rotherham","",12,4.3010752688172,279,46,1564,419,9629,2.94117647058824,4.3514383632776
"530","E02001598","E01007708","E00039044","Rotherham 021A","Rotherham 021","E08000018","Rotherham","",25,6.75675675675676,370,87,1672,419,9629,5.20334928229665,4.3514383632776
"531","E02001598","E01007710","E00039049","Rotherham 021C","Rotherham 021","E08000018","Rotherham","",18,5.01392757660167,359,46,1564,419,9629,2.94117647058824,4.3514383632776
"532","E02001598","E01007734","E00039180","Rotherham 021F","Rotherham 021","E08000018","Rotherham","",13,3.42105263157895,380,99,1766,419,9629,5.60588901472254,4.3514383632776
"533","E02001598","E01007724","E00039125","Rotherham 021E","Rotherham 021","E08000018","Rotherham","",9,2.95081967213115,305,33,1372,419,9629,2.40524781341108,4.3514383632776
"534","E02001598","E01007710","E00039047","Rotherham 021C","Rotherham 021","E08000018","Rotherham","",5,1.58730158730159,315,46,1564,419,9629,2.94117647058824,4.3514383632776
"535","E02001598","E01007709","E00039050","Rotherham 021B","Rotherham 021","E08000018","Rotherham","",9,3.18021201413428,283,43,1456,419,9629,2.9532967032967,4.3514383632776
"536","E02001598","E01007734","E00039182","Rotherham 021F","Rotherham 021","E08000018","Rotherham","",10,2.89855072463768,345,99,1766,419,9629,5.60588901472254,4.3514383632776
"537","E02001598","E01007724","E00039128","Rotherham 021E","Rotherham 021","E08000018","Rotherham","",2,0.881057268722467,227,33,1372,419,9629,2.40524781341108,4.3514383632776
"538","E02001598","E01007709","E00039056","Rotherham 021B","Rotherham 021","E08000018","Rotherham","",19,5.9375,320,43,1456,419,9629,2.9532967032967,4.3514383632776
"539","E02001598","E01007734","E00039179","Rotherham 021F","Rotherham 021","E08000018","Rotherham","",21,6.42201834862385,327,99,1766,419,9629,5.60588901472254,4.3514383632776
"540","E02001598","E01007709","E00039048","Rotherham 021B","Rotherham 021","E08000018","Rotherham","",10,3.7593984962406,266,43,1456,419,9629,2.9532967032967,4.3514383632776
"541","E02001598","E01007734","E00039181","Rotherham 021F","Rotherham 021","E08000018","Rotherham","",19,5.6379821958457,337,99,1766,419,9629,5.60588901472254,4.3514383632776
"542","E02001598","E01007710","E00039045","Rotherham 021C","Rotherham 021","E08000018","Rotherham","",6,2.08333333333333,288,46,1564,419,9629,2.94117647058824,4.3514383632776
"543","E02001598","E01007734","E00039202","Rotherham 021F","Rotherham 021","E08000018","Rotherham","",36,9.54907161803713,377,99,1766,419,9629,5.60588901472254,4.3514383632776
"544","E02001598","E01007711","E00039062","Rotherham 021D","Rotherham 021","E08000018","Rotherham","",47,10.0213219616205,469,111,1799,419,9629,6.17009449694275,4.3514383632776
"545","E02001598","E01007709","E00039051","Rotherham 021B","Rotherham 021","E08000018","Rotherham","",1,0.352112676056338,284,43,1456,419,9629,2.9532967032967,4.3514383632776
"546","E02001598","E01007711","E00039060","Rotherham 021D","Rotherham 021","E08000018","Rotherham","",22,6.12813370473538,359,111,1799,419,9629,6.17009449694275,4.3514383632776
"547","E02001598","E01007710","E00039070","Rotherham 021C","Rotherham 021","E08000018","Rotherham","",5,1.54798761609907,323,46,1564,419,9629,2.94117647058824,4.3514383632776
"548","E02001598","E01007711","E00039053","Rotherham 021D","Rotherham 021","E08000018","Rotherham","",11,3.25443786982249,338,111,1799,419,9629,6.17009449694275,4.3514383632776
"549","E02001599","E01007689","E00038917","Rotherham 022C","Rotherham 022","E08000018","Rotherham","",1,0.32051282051282,312,21,1537,133,6260,1.36629798308393,2.12460063897764
"550","E02001599","E01007687","E00038945","Rotherham 022B","Rotherham 022","E08000018","Rotherham","",4,1.3986013986014,286,16,1452,133,6260,1.10192837465565,2.12460063897764
"551","E02001599","E01007690","E00038948","Rotherham 022D","Rotherham 022","E08000018","Rotherham","",7,2.02312138728324,346,51,1644,133,6260,3.1021897810219,2.12460063897764
"552","E02001599","E01007689","E00038918","Rotherham 022C","Rotherham 022","E08000018","Rotherham","",8,2.20994475138122,362,21,1537,133,6260,1.36629798308393,2.12460063897764
"553","E02001599","E01007684","E00038949","Rotherham 022A","Rotherham 022","E08000018","Rotherham","",8,2.58064516129032,310,45,1627,133,6260,2.76582667486171,2.12460063897764
"554","E02001599","E01007687","E00038952","Rotherham 022B","Rotherham 022","E08000018","Rotherham","",2,0.711743772241993,281,16,1452,133,6260,1.10192837465565,2.12460063897764
"555","E02001599","E01007687","E00038956","Rotherham 022B","Rotherham 022","E08000018","Rotherham","",2,0.711743772241993,281,16,1452,133,6260,1.10192837465565,2.12460063897764
"556","E02001599","E01007684","E00038933","Rotherham 022A","Rotherham 022","E08000018","Rotherham","",9,2.82131661442006,319,45,1627,133,6260,2.76582667486171,2.12460063897764
"557","E02001599","E01007684","E00038927","Rotherham 022A","Rotherham 022","E08000018","Rotherham","",10,3.14465408805031,318,45,1627,133,6260,2.76582667486171,2.12460063897764
"558","E02001599","E01007684","E00038913","Rotherham 022A","Rotherham 022","E08000018","Rotherham","",10,3.71747211895911,269,45,1627,133,6260,2.76582667486171,2.12460063897764
"559","E02001599","E01007690","E00038954","Rotherham 022D","Rotherham 022","E08000018","Rotherham","",16,4.9079754601227,326,51,1644,133,6260,3.1021897810219,2.12460063897764
"560","E02001599","E01007690","E00038946","Rotherham 022D","Rotherham 022","E08000018","Rotherham","",15,4.77707006369427,314,51,1644,133,6260,3.1021897810219,2.12460063897764
"561","E02001599","E01007687","E00038944","Rotherham 022B","Rotherham 022","E08000018","Rotherham","",5,1.77935943060498,281,16,1452,133,6260,1.10192837465565,2.12460063897764
"562","E02001599","E01007690","E00038947","Rotherham 022D","Rotherham 022","E08000018","Rotherham","",5,1.56739811912226,319,51,1644,133,6260,3.1021897810219,2.12460063897764
"563","E02001599","E01007689","E00038921","Rotherham 022C","Rotherham 022","E08000018","Rotherham","",4,1.16279069767442,344,21,1537,133,6260,1.36629798308393,2.12460063897764
"564","E02001599","E01007690","E00038955","Rotherham 022D","Rotherham 022","E08000018","Rotherham","",8,2.3598820058997,339,51,1644,133,6260,3.1021897810219,2.12460063897764
"565","E02001599","E01007684","E00038935","Rotherham 022A","Rotherham 022","E08000018","Rotherham","",8,1.94647201946472,411,45,1627,133,6260,2.76582667486171,2.12460063897764
"566","E02001599","E01007687","E00038961","Rotherham 022B","Rotherham 022","E08000018","Rotherham","",3,0.928792569659443,323,16,1452,133,6260,1.10192837465565,2.12460063897764
"567","E02001599","E01007689","E00038914","Rotherham 022C","Rotherham 022","E08000018","Rotherham","",8,1.54142581888247,519,21,1537,133,6260,1.36629798308393,2.12460063897764
"568","E02001600","E01007679","E00038881","Rotherham 023C","Rotherham 023","E08000018","Rotherham","",53,15.014164305949,353,320,1854,1993,10777,17.259978425027,18.4930871299991
"569","E02001600","E01007679","E00038890","Rotherham 023C","Rotherham 023","E08000018","Rotherham","",65,16.6666666666667,390,320,1854,1993,10777,17.259978425027,18.4930871299991
"570","E02001600","E01007712","E00039065","Rotherham 023E","Rotherham 023","E08000018","Rotherham","",50,11.6822429906542,428,229,1965,1993,10777,11.6539440203562,18.4930871299991
"571","E02001600","E01007679","E00038883","Rotherham 023C","Rotherham 023","E08000018","Rotherham","",31,10,310,320,1854,1993,10777,17.259978425027,18.4930871299991
"572","E02001600","E01007679","E00038888","Rotherham 023C","Rotherham 023","E08000018","Rotherham","",61,21.8637992831541,279,320,1854,1993,10777,17.259978425027,18.4930871299991
"573","E02001600","E01007712","E00039061","Rotherham 023E","Rotherham 023","E08000018","Rotherham","",63,14.3835616438356,438,229,1965,1993,10777,11.6539440203562,18.4930871299991
"574","E02001600","E01007675","E00038879","Rotherham 023A","Rotherham 023","E08000018","Rotherham","",88,23.7196765498652,371,388,1854,1993,10777,20.9277238403452,18.4930871299991
"575","E02001600","E01007675","E00038905","Rotherham 023A","Rotherham 023","E08000018","Rotherham","",113,27.4271844660194,412,388,1854,1993,10777,20.9277238403452,18.4930871299991
"576","E02001600","E01007712","E00039040","Rotherham 023E","Rotherham 023","E08000018","Rotherham","",51,12.5925925925926,405,229,1965,1993,10777,11.6539440203562,18.4930871299991
"577","E02001600","E01007678","E00038892","Rotherham 023B","Rotherham 023","E08000018","Rotherham","",132,43.2786885245902,305,315,1597,1993,10777,19.724483406387,18.4930871299991
"578","E02001600","E01007678","E00038898","Rotherham 023B","Rotherham 023","E08000018","Rotherham","",46,14.5110410094637,317,315,1597,1993,10777,19.724483406387,18.4930871299991
"579","E02001600","E01007678","E00038899","Rotherham 023B","Rotherham 023","E08000018","Rotherham","",39,13.1756756756757,296,315,1597,1993,10777,19.724483406387,18.4930871299991
"580","E02001600","E01007678","E00038878","Rotherham 023B","Rotherham 023","E08000018","Rotherham","",43,13.4796238244514,319,315,1597,1993,10777,19.724483406387,18.4930871299991
"581","E02001600","E01007680","E00038900","Rotherham 023D","Rotherham 023","E08000018","Rotherham","",90,29.9003322259136,301,587,1882,1993,10777,31.1902231668438,18.4930871299991
"582","E02001600","E01007679","E00038891","Rotherham 023C","Rotherham 023","E08000018","Rotherham","",69,23.3108108108108,296,320,1854,1993,10777,17.259978425027,18.4930871299991
"583","E02001600","E01007679","E00038889","Rotherham 023C","Rotherham 023","E08000018","Rotherham","",41,18.141592920354,226,320,1854,1993,10777,17.259978425027,18.4930871299991
"584","E02001600","E01007680","E00038901","Rotherham 023D","Rotherham 023","E08000018","Rotherham","",104,25.5528255528256,407,587,1882,1993,10777,31.1902231668438,18.4930871299991
"585","E02001600","E01007713","E00039069","Rotherham 023F","Rotherham 023","E08000018","Rotherham","",21,8.04597701149425,261,154,1625,1993,10777,9.47692307692308,18.4930871299991
"586","E02001600","E01007678","E00038894","Rotherham 023B","Rotherham 023","E08000018","Rotherham","",55,15.2777777777778,360,315,1597,1993,10777,19.724483406387,18.4930871299991
"587","E02001600","E01007675","E00038884","Rotherham 023A","Rotherham 023","E08000018","Rotherham","",40,14.2348754448399,281,388,1854,1993,10777,20.9277238403452,18.4930871299991
"588","E02001600","E01007712","E00039063","Rotherham 023E","Rotherham 023","E08000018","Rotherham","",18,5.86319218241042,307,229,1965,1993,10777,11.6539440203562,18.4930871299991
"589","E02001600","E01007712","E00039055","Rotherham 023E","Rotherham 023","E08000018","Rotherham","",47,12.1447028423773,387,229,1965,1993,10777,11.6539440203562,18.4930871299991
"590","E02001600","E01007675","E00038880","Rotherham 023A","Rotherham 023","E08000018","Rotherham","",87,21.75,400,388,1854,1993,10777,20.9277238403452,18.4930871299991
"591","E02001600","E01007680","E00038904","Rotherham 023D","Rotherham 023","E08000018","Rotherham","",150,36.4963503649635,411,587,1882,1993,10777,31.1902231668438,18.4930871299991
"592","E02001600","E01007713","E00039064","Rotherham 023F","Rotherham 023","E08000018","Rotherham","",29,10.3942652329749,279,154,1625,1993,10777,9.47692307692308,18.4930871299991
"593","E02001600","E01007680","E00038903","Rotherham 023D","Rotherham 023","E08000018","Rotherham","",216,40.2234636871508,537,587,1882,1993,10777,31.1902231668438,18.4930871299991
"594","E02001600","E01007713","E00039067","Rotherham 023F","Rotherham 023","E08000018","Rotherham","",30,8.7719298245614,342,154,1625,1993,10777,9.47692307692308,18.4930871299991
"595","E02001600","E01007680","E00038886","Rotherham 023D","Rotherham 023","E08000018","Rotherham","",27,11.9469026548673,226,587,1882,1993,10777,31.1902231668438,18.4930871299991
"596","E02001600","E01007713","E00039066","Rotherham 023F","Rotherham 023","E08000018","Rotherham","",58,13.1818181818182,440,154,1625,1993,10777,9.47692307692308,18.4930871299991
"597","E02001600","E01007713","E00039068","Rotherham 023F","Rotherham 023","E08000018","Rotherham","",16,5.28052805280528,303,154,1625,1993,10777,9.47692307692308,18.4930871299991
