"","MSOA11CD","LSOA11CD","OA11CD","LSOA11NM","MSOA11NM","LAD11CD","LAD11NM","LAD11NMW","nonwhite","pstani","Ethnic Group: All usual residents","nonwhite.lsoa","Ethnic Group: All usual residents.lsoa","pstani.lsoa","nonwhite.msoa","Ethnic Group: All usual residents.msoa","pstani.msoa","nonwhiteZoneProp.oa","nonwhiteZoneProp.lsoa","nonwhiteZoneProp.msoa","pstaniZoneProp.oa","pstaniZoneProp.lsoa","pstaniZoneProp.msoa"
"126","E02001582","E01007782","E00039396","Rotherham 005E","Rotherham 005","E08000018","Rotherham","",2,0,272,42,1495,9,155,7216,40,0.735294117647059,2.80936454849498,2.1480044345898,0,0.602006688963211,0.554323725055432
"127","E02001582","E01007782","E00039400","Rotherham 005E","Rotherham 005","E08000018","Rotherham","",16,5,340,42,1495,9,155,7216,40,4.70588235294118,2.80936454849498,2.1480044345898,1.47058823529412,0.602006688963211,0.554323725055432
"128","E02001582","E01007778","E00039422","Rotherham 005A","Rotherham 005","E08000018","Rotherham","",0,0,255,24,1526,3,155,7216,40,0,1.57273918741809,2.1480044345898,0,0.196592398427261,0.554323725055432
"129","E02001582","E01007781","E00039426","Rotherham 005D","Rotherham 005","E08000018","Rotherham","",3,0,293,19,1524,7,155,7216,40,1.02389078498294,1.24671916010499,2.1480044345898,0,0.459317585301837,0.554323725055432
"130","E02001582","E01007781","E00039429","Rotherham 005D","Rotherham 005","E08000018","Rotherham","",10,6,313,19,1524,7,155,7216,40,3.19488817891374,1.24671916010499,2.1480044345898,1.91693290734824,0.459317585301837,0.554323725055432
"131","E02001582","E01007779","E00039420","Rotherham 005B","Rotherham 005","E08000018","Rotherham","",10,0,212,42,1257,6,155,7216,40,4.71698113207547,3.34128878281623,2.1480044345898,0,0.477326968973747,0.554323725055432
"132","E02001582","E01007781","E00039421","Rotherham 005D","Rotherham 005","E08000018","Rotherham","",0,0,238,19,1524,7,155,7216,40,0,1.24671916010499,2.1480044345898,0,0.459317585301837,0.554323725055432
"133","E02001582","E01007778","E00039418","Rotherham 005A","Rotherham 005","E08000018","Rotherham","",11,0,278,24,1526,3,155,7216,40,3.9568345323741,1.57273918741809,2.1480044345898,0,0.196592398427261,0.554323725055432
"134","E02001582","E01007779","E00039399","Rotherham 005B","Rotherham 005","E08000018","Rotherham","",3,0,218,42,1257,6,155,7216,40,1.37614678899083,3.34128878281623,2.1480044345898,0,0.477326968973747,0.554323725055432
"135","E02001582","E01007778","E00039415","Rotherham 005A","Rotherham 005","E08000018","Rotherham","",7,3,298,24,1526,3,155,7216,40,2.3489932885906,1.57273918741809,2.1480044345898,1.00671140939597,0.196592398427261,0.554323725055432
"136","E02001582","E01007778","E00039416","Rotherham 005A","Rotherham 005","E08000018","Rotherham","",1,0,252,24,1526,3,155,7216,40,0.396825396825397,1.57273918741809,2.1480044345898,0,0.196592398427261,0.554323725055432
"137","E02001583","E01007771","E00039377","Rotherham 006A","Rotherham 006","E08000018","Rotherham","",5,0,321,22,1421,0,134,5665,13,1.55763239875389,1.54820548909219,2.36540158870256,0,0,0.229479258605472
"138","E02001583","E01007774","E00039390","Rotherham 006D","Rotherham 006","E08000018","Rotherham","",0,0,336,30,1503,2,134,5665,13,0,1.99600798403194,2.36540158870256,0,0.133067198935462,0.229479258605472
"139","E02001583","E01007771","E00039385","Rotherham 006A","Rotherham 006","E08000018","Rotherham","",5,0,257,22,1421,0,134,5665,13,1.94552529182879,1.54820548909219,2.36540158870256,0,0,0.229479258605472
"140","E02001583","E01007774","E00039391","Rotherham 006D","Rotherham 006","E08000018","Rotherham","",8,2,302,30,1503,2,134,5665,13,2.64900662251656,1.99600798403194,2.36540158870256,0.662251655629139,0.133067198935462,0.229479258605472
"141","E02001583","E01007774","E00039395","Rotherham 006D","Rotherham 006","E08000018","Rotherham","",6,0,367,30,1503,2,134,5665,13,1.63487738419619,1.99600798403194,2.36540158870256,0,0.133067198935462,0.229479258605472
"142","E02001583","E01007771","E00039366","Rotherham 006A","Rotherham 006","E08000018","Rotherham","",1,0,291,22,1421,0,134,5665,13,0.343642611683849,1.54820548909219,2.36540158870256,0,0,0.229479258605472
"143","E02001583","E01007771","E00039386","Rotherham 006A","Rotherham 006","E08000018","Rotherham","",3,0,244,22,1421,0,134,5665,13,1.22950819672131,1.54820548909219,2.36540158870256,0,0,0.229479258605472
"144","E02001583","E01007772","E00039379","Rotherham 006B","Rotherham 006","E08000018","Rotherham","",8,4,274,36,1329,9,134,5665,13,2.91970802919708,2.70880361173815,2.36540158870256,1.45985401459854,0.677200902934537,0.229479258605472
"145","E02001583","E01007774","E00039392","Rotherham 006D","Rotherham 006","E08000018","Rotherham","",16,0,498,30,1503,2,134,5665,13,3.21285140562249,1.99600798403194,2.36540158870256,0,0.133067198935462,0.229479258605472
"146","E02001583","E01007771","E00039380","Rotherham 006A","Rotherham 006","E08000018","Rotherham","",8,0,308,22,1421,0,134,5665,13,2.5974025974026,1.54820548909219,2.36540158870256,0,0,0.229479258605472
"147","E02001583","E01007773","E00039387","Rotherham 006C","Rotherham 006","E08000018","Rotherham","",11,0,271,46,1412,2,134,5665,13,4.0590405904059,3.25779036827195,2.36540158870256,0,0.141643059490085,0.229479258605472
"148","E02001583","E01007773","E00039388","Rotherham 006C","Rotherham 006","E08000018","Rotherham","",7,0,301,46,1412,2,134,5665,13,2.32558139534884,3.25779036827195,2.36540158870256,0,0.141643059490085,0.229479258605472
"149","E02001583","E01007772","E00039394","Rotherham 006B","Rotherham 006","E08000018","Rotherham","",8,1,346,36,1329,9,134,5665,13,2.3121387283237,2.70880361173815,2.36540158870256,0.289017341040462,0.677200902934537,0.229479258605472
"150","E02001583","E01007773","E00039384","Rotherham 006C","Rotherham 006","E08000018","Rotherham","",2,0,308,46,1412,2,134,5665,13,0.649350649350649,3.25779036827195,2.36540158870256,0,0.141643059490085,0.229479258605472
"151","E02001583","E01007772","E00039382","Rotherham 006B","Rotherham 006","E08000018","Rotherham","",16,4,372,36,1329,9,134,5665,13,4.3010752688172,2.70880361173815,2.36540158870256,1.0752688172043,0.677200902934537,0.229479258605472
"152","E02001583","E01007772","E00039381","Rotherham 006B","Rotherham 006","E08000018","Rotherham","",4,0,337,36,1329,9,134,5665,13,1.18694362017804,2.70880361173815,2.36540158870256,0,0.677200902934537,0.229479258605472
"153","E02001583","E01007773","E00039389","Rotherham 006C","Rotherham 006","E08000018","Rotherham","",10,2,281,46,1412,2,134,5665,13,3.55871886120996,3.25779036827195,2.36540158870256,0.711743772241993,0.141643059490085,0.229479258605472
"154","E02001583","E01007773","E00039383","Rotherham 006C","Rotherham 006","E08000018","Rotherham","",16,0,251,46,1412,2,134,5665,13,6.37450199203187,3.25779036827195,2.36540158870256,0,0.141643059490085,0.229479258605472
"155","E02001584","E01007803","E00039542","Rotherham 007D","Rotherham 007","E08000018","Rotherham","",4,0,343,19,1337,2,100,7105,25,1.16618075801749,1.42109199700823,1.40745953553835,0,0.149588631264024,0.351864883884588
"156","E02001584","E01007801","E00039521","Rotherham 007B","Rotherham 007","E08000018","Rotherham","",3,0,255,19,1491,5,100,7105,25,1.17647058823529,1.27431254191818,1.40745953553835,0,0.335345405767941,0.351864883884588
"157","E02001584","E01007801","E00168785","Rotherham 007B","Rotherham 007","E08000018","Rotherham","",2,0,216,19,1491,5,100,7105,25,0.925925925925926,1.27431254191818,1.40745953553835,0,0.335345405767941,0.351864883884588
"158","E02001584","E01007803","E00039511","Rotherham 007D","Rotherham 007","E08000018","Rotherham","",3,0,295,19,1337,2,100,7105,25,1.01694915254237,1.42109199700823,1.40745953553835,0,0.149588631264024,0.351864883884588
"159","E02001584","E01007803","E00039545","Rotherham 007D","Rotherham 007","E08000018","Rotherham","",9,2,357,19,1337,2,100,7105,25,2.52100840336134,1.42109199700823,1.40745953553835,0.560224089635854,0.149588631264024,0.351864883884588
"160","E02001584","E01007808","E00039537","Rotherham 007E","Rotherham 007","E08000018","Rotherham","",1,0,273,19,1469,10,100,7105,25,0.366300366300366,1.29339686861811,1.40745953553835,0,0.68073519400953,0.351864883884588
"161","E02001584","E01007803","E00039543","Rotherham 007D","Rotherham 007","E08000018","Rotherham","",3,0,342,19,1337,2,100,7105,25,0.87719298245614,1.42109199700823,1.40745953553835,0,0.149588631264024,0.351864883884588
"162","E02001584","E01007802","E00039518","Rotherham 007C","Rotherham 007","E08000018","Rotherham","",15,6,308,25,1330,7,100,7105,25,4.87012987012987,1.8796992481203,1.40745953553835,1.94805194805195,0.526315789473684,0.351864883884588
"163","E02001584","E01007808","E00039515","Rotherham 007E","Rotherham 007","E08000018","Rotherham","",2,0,293,19,1469,10,100,7105,25,0.68259385665529,1.29339686861811,1.40745953553835,0,0.68073519400953,0.351864883884588
"164","E02001584","E01007696","E00038996","Rotherham 007A","Rotherham 007","E08000018","Rotherham","",5,1,272,18,1478,1,100,7105,25,1.83823529411765,1.21786197564276,1.40745953553835,0.367647058823529,0.06765899864682,0.351864883884588
"165","E02001584","E01007801","E00039510","Rotherham 007B","Rotherham 007","E08000018","Rotherham","",6,1,313,19,1491,5,100,7105,25,1.91693290734824,1.27431254191818,1.40745953553835,0.319488817891374,0.335345405767941,0.351864883884588
"166","E02001584","E01007802","E00039517","Rotherham 007C","Rotherham 007","E08000018","Rotherham","",3,0,333,25,1330,7,100,7105,25,0.900900900900901,1.8796992481203,1.40745953553835,0,0.526315789473684,0.351864883884588
"167","E02001584","E01007801","E00168787","Rotherham 007B","Rotherham 007","E08000018","Rotherham","",0,0,160,19,1491,5,100,7105,25,0,1.27431254191818,1.40745953553835,0,0.335345405767941,0.351864883884588
"168","E02001584","E01007801","E00039544","Rotherham 007B","Rotherham 007","E08000018","Rotherham","",7,4,291,19,1491,5,100,7105,25,2.40549828178694,1.27431254191818,1.40745953553835,1.3745704467354,0.335345405767941,0.351864883884588
"169","E02001584","E01007808","E00039540","Rotherham 007E","Rotherham 007","E08000018","Rotherham","",2,0,298,19,1469,10,100,7105,25,0.671140939597315,1.29339686861811,1.40745953553835,0,0.68073519400953,0.351864883884588
"170","E02001584","E01007696","E00038994","Rotherham 007A","Rotherham 007","E08000018","Rotherham","",0,0,200,18,1478,1,100,7105,25,0,1.21786197564276,1.40745953553835,0,0.06765899864682,0.351864883884588
"171","E02001584","E01007696","E00038993","Rotherham 007A","Rotherham 007","E08000018","Rotherham","",5,0,354,18,1478,1,100,7105,25,1.41242937853107,1.21786197564276,1.40745953553835,0,0.06765899864682,0.351864883884588
"172","E02001584","E01007696","E00038995","Rotherham 007A","Rotherham 007","E08000018","Rotherham","",6,0,362,18,1478,1,100,7105,25,1.65745856353591,1.21786197564276,1.40745953553835,0,0.06765899864682,0.351864883884588
"173","E02001584","E01007696","E00038997","Rotherham 007A","Rotherham 007","E08000018","Rotherham","",1,0,130,18,1478,1,100,7105,25,0.769230769230769,1.21786197564276,1.40745953553835,0,0.06765899864682,0.351864883884588
"174","E02001584","E01007808","E00039516","Rotherham 007E","Rotherham 007","E08000018","Rotherham","",11,10,301,19,1469,10,100,7105,25,3.65448504983389,1.29339686861811,1.40745953553835,3.32225913621263,0.68073519400953,0.351864883884588
"175","E02001584","E01007802","E00039541","Rotherham 007C","Rotherham 007","E08000018","Rotherham","",5,0,337,25,1330,7,100,7105,25,1.48367952522255,1.8796992481203,1.40745953553835,0,0.526315789473684,0.351864883884588
"176","E02001584","E01007802","E00039539","Rotherham 007C","Rotherham 007","E08000018","Rotherham","",2,1,352,25,1330,7,100,7105,25,0.568181818181818,1.8796992481203,1.40745953553835,0.284090909090909,0.526315789473684,0.351864883884588
"177","E02001584","E01007808","E00039538","Rotherham 007E","Rotherham 007","E08000018","Rotherham","",3,0,304,19,1469,10,100,7105,25,0.986842105263158,1.29339686861811,1.40745953553835,0,0.68073519400953,0.351864883884588
"178","E02001584","E01007696","E00038992","Rotherham 007A","Rotherham 007","E08000018","Rotherham","",1,0,160,18,1478,1,100,7105,25,0.625,1.21786197564276,1.40745953553835,0,0.06765899864682,0.351864883884588
"179","E02001584","E01007801","E00168788","Rotherham 007B","Rotherham 007","E08000018","Rotherham","",1,0,256,19,1491,5,100,7105,25,0.390625,1.27431254191818,1.40745953553835,0,0.335345405767941,0.351864883884588
"180","E02001585","E01007776","E00039373","Rotherham 008B","Rotherham 008","E08000018","Rotherham","",8,2,264,73,1487,7,282,6263,19,3.03030303030303,4.90921318090114,4.50263452019799,0.757575757575758,0.47074646940148,0.303368992495609
"181","E02001585","E01007784","E00039408","Rotherham 008D","Rotherham 008","E08000018","Rotherham","",9,1,312,89,1761,5,282,6263,19,2.88461538461538,5.05394662123793,4.50263452019799,0.32051282051282,0.283929585462805,0.303368992495609
"182","E02001585","E01007776","E00039372","Rotherham 008B","Rotherham 008","E08000018","Rotherham","",4,0,291,73,1487,7,282,6263,19,1.3745704467354,4.90921318090114,4.50263452019799,0,0.47074646940148,0.303368992495609
"183","E02001585","E01007776","E00039371","Rotherham 008B","Rotherham 008","E08000018","Rotherham","",26,3,357,73,1487,7,282,6263,19,7.28291316526611,4.90921318090114,4.50263452019799,0.840336134453782,0.47074646940148,0.303368992495609
"184","E02001585","E01007784","E00039409","Rotherham 008D","Rotherham 008","E08000018","Rotherham","",20,1,469,89,1761,5,282,6263,19,4.26439232409382,5.05394662123793,4.50263452019799,0.213219616204691,0.283929585462805,0.303368992495609
"185","E02001585","E01007776","E00039369","Rotherham 008B","Rotherham 008","E08000018","Rotherham","",20,2,296,73,1487,7,282,6263,19,6.75675675675676,4.90921318090114,4.50263452019799,0.675675675675676,0.47074646940148,0.303368992495609
"186","E02001585","E01007776","E00039368","Rotherham 008B","Rotherham 008","E08000018","Rotherham","",15,0,279,73,1487,7,282,6263,19,5.37634408602151,4.90921318090114,4.50263452019799,0,0.47074646940148,0.303368992495609
"187","E02001585","E01007783","E00039405","Rotherham 008C","Rotherham 008","E08000018","Rotherham","",8,1,226,68,1674,5,282,6263,19,3.53982300884956,4.0621266427718,4.50263452019799,0.442477876106195,0.29868578255675,0.303368992495609
"188","E02001585","E01007784","E00039403","Rotherham 008D","Rotherham 008","E08000018","Rotherham","",22,1,347,89,1761,5,282,6263,19,6.34005763688761,5.05394662123793,4.50263452019799,0.288184438040346,0.283929585462805,0.303368992495609
"189","E02001585","E01007784","E00039398","Rotherham 008D","Rotherham 008","E08000018","Rotherham","",18,1,337,89,1761,5,282,6263,19,5.34124629080119,5.05394662123793,4.50263452019799,0.29673590504451,0.283929585462805,0.303368992495609
"190","E02001585","E01007775","E00039370","Rotherham 008A","Rotherham 008","E08000018","Rotherham","",9,2,316,52,1341,2,282,6263,19,2.84810126582278,3.87770320656227,4.50263452019799,0.632911392405063,0.149142431021626,0.303368992495609
"191","E02001585","E01007783","E00039401","Rotherham 008C","Rotherham 008","E08000018","Rotherham","",14,1,298,68,1674,5,282,6263,19,4.69798657718121,4.0621266427718,4.50263452019799,0.335570469798658,0.29868578255675,0.303368992495609
"192","E02001585","E01007784","E00039406","Rotherham 008D","Rotherham 008","E08000018","Rotherham","",20,1,296,89,1761,5,282,6263,19,6.75675675675676,5.05394662123793,4.50263452019799,0.337837837837838,0.283929585462805,0.303368992495609
"193","E02001585","E01007783","E00039402","Rotherham 008C","Rotherham 008","E08000018","Rotherham","",2,0,259,68,1674,5,282,6263,19,0.772200772200772,4.0621266427718,4.50263452019799,0,0.29868578255675,0.303368992495609
"194","E02001585","E01007775","E00039367","Rotherham 008A","Rotherham 008","E08000018","Rotherham","",21,0,280,52,1341,2,282,6263,19,7.5,3.87770320656227,4.50263452019799,0,0.149142431021626,0.303368992495609
"195","E02001585","E01007775","E00039364","Rotherham 008A","Rotherham 008","E08000018","Rotherham","",14,0,373,52,1341,2,282,6263,19,3.75335120643432,3.87770320656227,4.50263452019799,0,0.149142431021626,0.303368992495609
"196","E02001585","E01007783","E00039404","Rotherham 008C","Rotherham 008","E08000018","Rotherham","",24,1,338,68,1674,5,282,6263,19,7.10059171597633,4.0621266427718,4.50263452019799,0.29585798816568,0.29868578255675,0.303368992495609
"197","E02001585","E01007775","E00039393","Rotherham 008A","Rotherham 008","E08000018","Rotherham","",8,0,372,52,1341,2,282,6263,19,2.1505376344086,3.87770320656227,4.50263452019799,0,0.149142431021626,0.303368992495609
"198","E02001585","E01007783","E00039397","Rotherham 008C","Rotherham 008","E08000018","Rotherham","",13,2,322,68,1674,5,282,6263,19,4.03726708074534,4.0621266427718,4.50263452019799,0.62111801242236,0.29868578255675,0.303368992495609
"199","E02001585","E01007783","E00039407","Rotherham 008C","Rotherham 008","E08000018","Rotherham","",7,0,231,68,1674,5,282,6263,19,3.03030303030303,4.0621266427718,4.50263452019799,0,0.29868578255675,0.303368992495609
"200","E02001586","E01007732","E00039153","Rotherham 009E","Rotherham 009","E08000018","Rotherham","",6,0,323,28,1415,2,247,8129,21,1.85758513931889,1.97879858657244,3.0385041210481,0,0.141342756183746,0.258334358469676
"201","E02001586","E01007730","E00039169","Rotherham 009C","Rotherham 009","E08000018","Rotherham","",4,1,231,57,1417,5,247,8129,21,1.73160173160173,4.02258292166549,3.0385041210481,0.432900432900433,0.352858151023289,0.258334358469676
"202","E02001586","E01007732","E00039156","Rotherham 009E","Rotherham 009","E08000018","Rotherham","",8,0,213,28,1415,2,247,8129,21,3.75586854460094,1.97879858657244,3.0385041210481,0,0.141342756183746,0.258334358469676
