"","LSOA11CD","OA11CD","LSOA11NM","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUKZoneProp.lsoa"
"949","E01007846","E00039707","Sheffield 062D",15,5,300,47,1494,3.14591700133869
"950","E01007847","E00039792","Sheffield 014A",54,16.4133738601824,329,126,1297,9.71472629144179
"951","E01007847","E00039787","Sheffield 014A",14,8.69565217391304,161,126,1297,9.71472629144179
"952","E01007847","E00039791","Sheffield 014A",26,13.265306122449,196,126,1297,9.71472629144179
"953","E01007847","E00039786","Sheffield 014A",20,6.73400673400673,297,126,1297,9.71472629144179
"954","E01007847","E00039789","Sheffield 014A",12,3.82165605095541,314,126,1297,9.71472629144179
"955","E01007848","E00039766","Sheffield 013A",77,18.5542168674699,415,210,1717,12.2306348281887
"956","E01007848","E00039796","Sheffield 013A",38,10.7344632768362,354,210,1717,12.2306348281887
"957","E01007848","E00039762","Sheffield 013A",49,11.8357487922705,414,210,1717,12.2306348281887
"958","E01007848","E00039758","Sheffield 013A",39,12.540192926045,311,210,1717,12.2306348281887
"959","E01007848","E00039761","Sheffield 013A",7,3.1390134529148,223,210,1717,12.2306348281887
"960","E01007849","E00039785","Sheffield 010A",21,7.02341137123746,299,343,2113,16.2328442972078
"961","E01007849","E00172545","Sheffield 010A",108,30.8571428571429,350,343,2113,16.2328442972078
"962","E01007849","E00039788","Sheffield 010A",62,16.4893617021277,376,343,2113,16.2328442972078
"963","E01007849","E00172546","Sheffield 010A",51,15,340,343,2113,16.2328442972078
"964","E01007849","E00039747","Sheffield 010A",17,5.96491228070175,285,343,2113,16.2328442972078
"965","E01007849","E00039793","Sheffield 010A",84,18.1425485961123,463,343,2113,16.2328442972078
"966","E01007850","E00039760","Sheffield 014B",20,6.02409638554217,332,69,1562,4.41741357234315
"967","E01007850","E00039799","Sheffield 014B",7,2.54545454545455,275,69,1562,4.41741357234315
"968","E01007850","E00039795","Sheffield 014B",22,6.64652567975831,331,69,1562,4.41741357234315
"969","E01007850","E00039763","Sheffield 014B",13,3.96341463414634,328,69,1562,4.41741357234315
"970","E01007850","E00039778","Sheffield 014B",7,2.36486486486486,296,69,1562,4.41741357234315
"971","E01007851","E00039769","Sheffield 013B",114,26.5734265734266,429,308,1483,20.7687120701281
"972","E01007851","E00039765","Sheffield 013B",61,19.1823899371069,318,308,1483,20.7687120701281
"973","E01007851","E00039767","Sheffield 013B",49,14.8036253776435,331,308,1483,20.7687120701281
"974","E01007851","E00039764","Sheffield 013B",84,20.7407407407407,405,308,1483,20.7687120701281
"975","E01007852","E00039759","Sheffield 014C",8,2.42424242424242,330,89,1482,6.00539811066127
"976","E01007852","E00039794","Sheffield 014C",26,6.95187165775401,374,89,1482,6.00539811066127
"977","E01007852","E00039797","Sheffield 014C",4,2.63157894736842,152,89,1482,6.00539811066127
"978","E01007852","E00039748","Sheffield 014C",35,11.5894039735099,302,89,1482,6.00539811066127
"979","E01007852","E00039798","Sheffield 014C",16,4.93827160493827,324,89,1482,6.00539811066127
"980","E01007853","E00039772","Sheffield 014D",37,13.3093525179856,278,147,1568,9.375
"981","E01007853","E00039749","Sheffield 014D",41,9.73871733966746,421,147,1568,9.375
"982","E01007853","E00039768","Sheffield 014D",17,5.43130990415335,313,147,1568,9.375
"983","E01007853","E00039771","Sheffield 014D",24,9.67741935483871,248,147,1568,9.375
"984","E01007853","E00039751","Sheffield 014D",28,9.09090909090909,308,147,1568,9.375
"985","E01007854","E00039750","Sheffield 014E",119,25.7019438444924,463,375,1735,21.6138328530259
"986","E01007854","E00039770","Sheffield 014E",140,31.6742081447964,442,375,1735,21.6138328530259
"987","E01007854","E00039773","Sheffield 014E",63,13.125,480,375,1735,21.6138328530259
"988","E01007854","E00039752","Sheffield 014E",53,15.1428571428571,350,375,1735,21.6138328530259
"989","E01007855","E00039755","Sheffield 014F",86,28.3828382838284,303,437,2035,21.4742014742015
"990","E01007855","E00039776","Sheffield 014F",78,26.7123287671233,292,437,2035,21.4742014742015
"991","E01007855","E00039754","Sheffield 014F",24,7.5,320,437,2035,21.4742014742015
"992","E01007855","E00039775","Sheffield 014F",140,34.9127182044888,401,437,2035,21.4742014742015
"993","E01007855","E00039774","Sheffield 014F",78,17.9723502304147,434,437,2035,21.4742014742015
"994","E01007855","E00039753","Sheffield 014F",31,10.8771929824561,285,437,2035,21.4742014742015
"995","E01007856","E00039756","Sheffield 007A",22,7.23684210526316,304,98,1317,7.44115413819286
"996","E01007856","E00039779","Sheffield 007A",22,6.72782874617737,327,98,1317,7.44115413819286
"997","E01007856","E00039780","Sheffield 007A",27,8.35913312693498,323,98,1317,7.44115413819286
"998","E01007856","E00039777","Sheffield 007A",27,7.43801652892562,363,98,1317,7.44115413819286
"999","E01007857","E00039782","Sheffield 010B",17,5,340,93,1557,5.97302504816956
"1000","E01007857","E00039784","Sheffield 010B",11,3.58306188925081,307,93,1557,5.97302504816956
"1001","E01007857","E00039781","Sheffield 010B",31,11.9230769230769,260,93,1557,5.97302504816956
"1002","E01007857","E00039783","Sheffield 010B",17,5.13595166163142,331,93,1557,5.97302504816956
"1003","E01007857","E00039757","Sheffield 010B",17,5.32915360501567,319,93,1557,5.97302504816956
"1004","E01007858","E00039819","Sheffield 038A",31,12.156862745098,255,158,1443,10.949410949411
"1005","E01007858","E00039817","Sheffield 038A",39,10.7142857142857,364,158,1443,10.949410949411
"1006","E01007858","E00039822","Sheffield 038A",45,15.3061224489796,294,158,1443,10.949410949411
"1007","E01007858","E00039824","Sheffield 038A",22,10.6796116504854,206,158,1443,10.949410949411
"1008","E01007858","E00039808","Sheffield 038A",21,6.48148148148148,324,158,1443,10.949410949411
"1009","E01007859","E00172480","Sheffield 036A",23,14.7435897435897,156,328,1638,20.02442002442
"1010","E01007859","E00172482","Sheffield 036A",145,23.7704918032787,610,328,1638,20.02442002442
"1011","E01007859","E00039804","Sheffield 036A",126,23.3766233766234,539,328,1638,20.02442002442
"1012","E01007859","E00039847","Sheffield 036A",34,10.2102102102102,333,328,1638,20.02442002442
"1013","E01007860","E00039818","Sheffield 036B",29,7.8804347826087,368,291,1553,18.7379265936896
"1014","E01007860","E00039849","Sheffield 036B",49,23.6714975845411,207,291,1553,18.7379265936896
"1015","E01007860","E00039846","Sheffield 036B",17,8.62944162436548,197,291,1553,18.7379265936896
"1016","E01007860","E00039802","Sheffield 036B",158,29.811320754717,530,291,1553,18.7379265936896
"1017","E01007860","E00039806","Sheffield 036B",38,15.1394422310757,251,291,1553,18.7379265936896
"1018","E01007861","E00039828","Sheffield 038B",29,8.55457227138643,339,108,1525,7.08196721311475
"1019","E01007861","E00039832","Sheffield 038B",26,9.42028985507246,276,108,1525,7.08196721311475
"1020","E01007861","E00039813","Sheffield 038B",19,6.46258503401361,294,108,1525,7.08196721311475
"1021","E01007861","E00039821","Sheffield 038B",14,5.32319391634981,263,108,1525,7.08196721311475
"1022","E01007861","E00039850","Sheffield 038B",20,5.6657223796034,353,108,1525,7.08196721311475
"1023","E01007862","E00172444","Sheffield 038C",61,7.11785297549592,857,569,4183,13.6026775041836
"1024","E01007862","E00039820","Sheffield 038C",28,16.5680473372781,169,569,4183,13.6026775041836
"1025","E01007862","E00172483","Sheffield 038C",81,20.25,400,569,4183,13.6026775041836
"1026","E01007862","E00172542","Sheffield 038C",76,7.8593588417787,967,569,4183,13.6026775041836
"1027","E01007862","E00172528","Sheffield 038C",99,35.1063829787234,282,569,4183,13.6026775041836
"1028","E01007862","E00172547","Sheffield 038C",93,14.7385103011094,631,569,4183,13.6026775041836
"1029","E01007862","E00172454","Sheffield 038C",102,16.9154228855721,603,569,4183,13.6026775041836
"1030","E01007862","E00039815","Sheffield 038C",29,10.5839416058394,274,569,4183,13.6026775041836
"1031","E01007863","E00172539","Sheffield 036C",65,16.7958656330749,387,232,1865,12.4396782841823
"1032","E01007863","E00172481","Sheffield 036C",39,14.2857142857143,273,232,1865,12.4396782841823
"1033","E01007863","E00039825","Sheffield 036C",25,7.73993808049536,323,232,1865,12.4396782841823
"1034","E01007863","E00039812","Sheffield 036C",33,9.90990990990991,333,232,1865,12.4396782841823
"1035","E01007863","E00039810","Sheffield 036C",31,12.109375,256,232,1865,12.4396782841823
"1036","E01007863","E00039807","Sheffield 036C",39,13.3105802047782,293,232,1865,12.4396782841823
"1037","E01007864","E00039823","Sheffield 036D",34,7.17299578059072,474,111,1882,5.89798087141339
"1038","E01007864","E00039816","Sheffield 036D",31,7.11009174311927,436,111,1882,5.89798087141339
"1039","E01007864","E00039826","Sheffield 036D",16,4.03022670025189,397,111,1882,5.89798087141339
"1040","E01007864","E00039811","Sheffield 036D",30,5.21739130434783,575,111,1882,5.89798087141339
"1041","E01007865","E00039830","Sheffield 038D",15,5.72519083969466,262,136,1682,8.08561236623068
"1042","E01007865","E00039827","Sheffield 038D",45,15.6794425087108,287,136,1682,8.08561236623068
"1043","E01007865","E00039831","Sheffield 038D",28,9.06148867313916,309,136,1682,8.08561236623068
"1044","E01007865","E00039829","Sheffield 038D",16,8.37696335078534,191,136,1682,8.08561236623068
"1045","E01007865","E00039833","Sheffield 038D",22,5.64102564102564,390,136,1682,8.08561236623068
"1046","E01007865","E00039834","Sheffield 038D",10,4.11522633744856,243,136,1682,8.08561236623068
"1047","E01007866","E00039839","Sheffield 030A",42,12.4260355029586,338,213,1727,12.3335263462652
"1048","E01007866","E00039837","Sheffield 030A",48,12.664907651715,379,213,1727,12.3335263462652
"1049","E01007866","E00039836","Sheffield 030A",36,11.8421052631579,304,213,1727,12.3335263462652
"1050","E01007866","E00039800","Sheffield 030A",49,14.2441860465116,344,213,1727,12.3335263462652
"1051","E01007866","E00039835","Sheffield 030A",38,10.4972375690608,362,213,1727,12.3335263462652
"1052","E01007867","E00039841","Sheffield 030B",57,13.9705882352941,408,272,2010,13.5323383084577
"1053","E01007867","E00039814","Sheffield 030B",35,12.3674911660777,283,272,2010,13.5323383084577
"1054","E01007867","E00039838","Sheffield 030B",54,13.7055837563452,394,272,2010,13.5323383084577
"1055","E01007867","E00039842","Sheffield 030B",74,14.5098039215686,510,272,2010,13.5323383084577
"1056","E01007867","E00039843","Sheffield 030B",52,12.5301204819277,415,272,2010,13.5323383084577
"1057","E01007868","E00039840","Sheffield 030C",38,13.1034482758621,290,158,1179,13.401187446989
"1058","E01007868","E00039844","Sheffield 030C",41,11.8155619596542,347,158,1179,13.401187446989
"1059","E01007868","E00039801","Sheffield 030C",29,13.9423076923077,208,158,1179,13.401187446989
"1060","E01007868","E00039845","Sheffield 030C",50,14.9700598802395,334,158,1179,13.401187446989
"1061","E01007869","E00039852","Sheffield 020A",153,34.7727272727273,440,583,1714,34.0140023337223
"1062","E01007869","E00039889","Sheffield 020A",153,39.1304347826087,391,583,1714,34.0140023337223
"1063","E01007869","E00039887","Sheffield 020A",166,34.8008385744235,477,583,1714,34.0140023337223
"1064","E01007869","E00039851","Sheffield 020A",111,27.3399014778325,406,583,1714,34.0140023337223
"1065","E01007870","E00039861","Sheffield 019A",76,22.4852071005917,338,542,1843,29.4085729788388
"1066","E01007870","E00039895","Sheffield 019A",143,30.4255319148936,470,542,1843,29.4085729788388
"1067","E01007870","E00039886","Sheffield 019A",121,35.693215339233,339,542,1843,29.4085729788388
"1068","E01007870","E00039892","Sheffield 019A",83,21.227621483376,391,542,1843,29.4085729788388
"1069","E01007870","E00039853","Sheffield 019A",119,39.0163934426229,305,542,1843,29.4085729788388
"1070","E01007871","E00039888","Sheffield 019B",75,21.9298245614035,342,356,1783,19.9663488502524
"1071","E01007871","E00039876","Sheffield 019B",136,22.972972972973,592,356,1783,19.9663488502524
"1072","E01007871","E00039879","Sheffield 019B",44,24.8587570621469,177,356,1783,19.9663488502524
"1073","E01007871","E00039856","Sheffield 019B",23,8.48708487084871,271,356,1783,19.9663488502524
"1074","E01007871","E00039885","Sheffield 019B",38,19.2893401015228,197,356,1783,19.9663488502524
"1075","E01007871","E00039881","Sheffield 019B",40,19.6078431372549,204,356,1783,19.9663488502524
"1076","E01007872","E00039871","Sheffield 020B",72,21.5568862275449,334,537,1753,30.6332002281803
"1077","E01007872","E00039884","Sheffield 020B",164,38.3177570093458,428,537,1753,30.6332002281803
"1078","E01007872","E00039878","Sheffield 020B",37,15.1639344262295,244,537,1753,30.6332002281803
"1079","E01007872","E00039882","Sheffield 020B",133,30.787037037037,432,537,1753,30.6332002281803
"1080","E01007872","E00039890","Sheffield 020B",131,41.5873015873016,315,537,1753,30.6332002281803
"1081","E01007873","E00172430","Sheffield 020C",187,40.3887688984881,463,687,1760,39.0340909090909
"1082","E01007873","E00039880","Sheffield 020C",156,47.5609756097561,328,687,1760,39.0340909090909
"1083","E01007873","E00039894","Sheffield 020C",130,41.4012738853503,314,687,1760,39.0340909090909
"1084","E01007873","E00039883","Sheffield 020C",133,37.8917378917379,351,687,1760,39.0340909090909
"1085","E01007873","E00039891","Sheffield 020C",81,26.6447368421053,304,687,1760,39.0340909090909
"1086","E01007874","E00039859","Sheffield 022A",220,45.9290187891441,479,716,1862,38.453276047261
"1087","E01007874","E00039866","Sheffield 022A",193,49.4871794871795,390,716,1862,38.453276047261
"1088","E01007874","E00039862","Sheffield 022A",136,36.7567567567568,370,716,1862,38.453276047261
"1089","E01007874","E00039893","Sheffield 022A",85,23.2876712328767,365,716,1862,38.453276047261
"1090","E01007874","E00039896","Sheffield 022A",82,31.7829457364341,258,716,1862,38.453276047261
"1091","E01007875","E00039860","Sheffield 022B",207,48.5915492957746,426,851,1838,46.3003264417845
"1092","E01007875","E00039854","Sheffield 022B",191,41.6122004357298,459,851,1838,46.3003264417845
"1093","E01007875","E00039868","Sheffield 022B",146,52.1428571428571,280,851,1838,46.3003264417845
"1094","E01007875","E00039863","Sheffield 022B",115,39.7923875432526,289,851,1838,46.3003264417845
"1095","E01007875","E00039865","Sheffield 022B",192,50,384,851,1838,46.3003264417845
"1096","E01007877","E00039877","Sheffield 022D",72,19.3548387096774,372,451,1446,31.1894882434302
"1097","E01007877","E00039873","Sheffield 022D",142,26.9961977186312,526,451,1446,31.1894882434302
"1098","E01007877","E00039872","Sheffield 022D",77,55.3956834532374,139,451,1446,31.1894882434302
"1099","E01007877","E00039858","Sheffield 022D",160,39.119804400978,409,451,1446,31.1894882434302
"1100","E01007878","E00039922","Sheffield 075A",31,12.109375,256,420,1716,24.4755244755245
"1101","E01007878","E00039924","Sheffield 075A",17,5.68561872909699,299,420,1716,24.4755244755245
"1102","E01007878","E00039923","Sheffield 075A",26,8.15047021943574,319,420,1716,24.4755244755245
"1103","E01007878","E00039920","Sheffield 075A",31,12.3015873015873,252,420,1716,24.4755244755245
"1104","E01007878","E00172465","Sheffield 075A",315,53.3898305084746,590,420,1716,24.4755244755245
"1105","E01007879","E00039938","Sheffield 075B",65,21.0355987055016,309,379,1646,23.0255164034022
"1106","E01007879","E00039925","Sheffield 075B",19,10.6741573033708,178,379,1646,23.0255164034022
"1107","E01007879","E00039931","Sheffield 075B",80,34.0425531914894,235,379,1646,23.0255164034022
"1108","E01007879","E00039921","Sheffield 075B",90,30.5084745762712,295,379,1646,23.0255164034022
"1109","E01007879","E00039932","Sheffield 075B",54,18.815331010453,287,379,1646,23.0255164034022
"1110","E01007879","E00039900","Sheffield 075B",71,20.7602339181287,342,379,1646,23.0255164034022
"1111","E01007881","E00039937","Sheffield 075C",59,22.8682170542636,258,220,1609,13.6730888750777
"1112","E01007881","E00039941","Sheffield 075C",51,15.6441717791411,326,220,1609,13.6730888750777
"1113","E01007881","E00039935","Sheffield 075C",20,8.43881856540084,237,220,1609,13.6730888750777
"1114","E01007881","E00039929","Sheffield 075C",17,7.62331838565022,223,220,1609,13.6730888750777
"1115","E01007881","E00039933","Sheffield 075C",14,5.18518518518519,270,220,1609,13.6730888750777
"1116","E01007881","E00039897","Sheffield 075C",59,20,295,220,1609,13.6730888750777
"1117","E01007882","E00039902","Sheffield 075D",91,22.6932668329177,401,413,1637,25.2290775809407
"1118","E01007882","E00039940","Sheffield 075D",82,28.8732394366197,284,413,1637,25.2290775809407
"1119","E01007882","E00039936","Sheffield 075D",147,33.8709677419355,434,413,1637,25.2290775809407
"1120","E01007882","E00039939","Sheffield 075D",20,8.7719298245614,228,413,1637,25.2290775809407
"1121","E01007882","E00039934","Sheffield 075D",73,25.1724137931034,290,413,1637,25.2290775809407
"1122","E01007883","E00039945","Sheffield 027A",70,39.7727272727273,176,491,1322,37.1406959152799
"1123","E01007883","E00039942","Sheffield 027A",31,12.8099173553719,242,491,1322,37.1406959152799
"1124","E01007883","E00039944","Sheffield 027A",146,41.3597733711048,353,491,1322,37.1406959152799
